series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Bounds	Units description	Bounds description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	56	4.660976456	50.64104975	BEL	Belgium	1	PERCENT	UB	Percentage	Upper bound	0.62338	0.62357	17.48822	17.49463	17.49463	17.54224	17.54641	17.54641	17.54641	17.54641	17.54641	17.54641	17.54641	17.54641	17.54642	17.54786	17.55376	17.55376	17.55376	17.551112	2018	17.55376	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	56	4.660976456	50.64104975	BEL	Belgium	2	PERCENT	MP	Percentage	P	0.62338	0.62357	17.48822	17.49463	17.49463	17.54224	17.54641	17.54641	17.54641	17.54641	17.54641	17.54641	17.54641	17.54641	17.54642	17.54786	17.55376	17.55376	17.55376	17.551112	2018	17.55376	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	56	4.660976456	50.64104975	BEL	Belgium	3	PERCENT	LB	Percentage	Lower bound	0.62338	0.62357	17.48822	17.49463	17.49463	17.54224	17.54641	17.54641	17.54641	17.54641	17.54641	17.54641	17.54641	17.54641	17.54642	17.54786	17.55376	17.55376	17.55376	17.551112	2018	17.55376	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	60	-64.78155012	32.27881922	BMU	Bermuda	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	60	-64.78155012	32.27881922	BMU	Bermuda	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	60	-64.78155012	32.27881922	BMU	Bermuda	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	64	90.45098484	27.39598568	BTN	Bhutan	1	PERCENT	UB	Percentage	Upper bound	38.56071	38.56071	38.56071	38.56071	38.56071	38.56071	38.56071	38.56071	41.22542	41.22542	41.22542	41.22542	41.22571	41.22571	42.9249	42.9249	42.9249	42.9249	42.9249	42.9249	2018	42.9249	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	64	90.45098484	27.39598568	BTN	Bhutan	2	PERCENT	MP	Percentage	P	38.56071	38.56071	38.56071	38.56071	38.56071	38.56071	38.56071	38.56071	41.22542	41.22542	41.22542	41.22542	41.22571	41.22571	42.9249	42.9249	42.9249	42.9249	42.9249	42.9249	2018	42.9249	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	64	90.45098484	27.39598568	BTN	Bhutan	3	PERCENT	LB	Percentage	Lower bound	38.56071	38.56071	38.56071	38.56071	38.56071	38.56071	38.56071	38.56071	41.22542	41.22542	41.22542	41.22542	41.22571	41.22571	42.9249	42.9249	42.9249	42.9249	42.9249	42.9249	2018	42.9249	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	PERCENT	UB	Percentage	Upper bound	51.52644	51.52644	54.46771	54.46771	54.47424	54.52256	54.52256	56.73294	56.73294	56.86222	56.94228	56.94228	56.94228	56.94228	56.94228	56.94228	56.94228	56.94228	56.94228	56.94228	2018	56.94228	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	2	PERCENT	MP	Percentage	P	51.52644	51.52644	54.46771	54.46771	54.47424	54.52256	54.52256	56.73294	56.73294	56.86222	56.94228	56.94228	56.94228	56.94228	56.94228	56.94228	56.94228	56.94228	56.94228	56.94228	2018	56.94228	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	3	PERCENT	LB	Percentage	Lower bound	51.52644	51.52644	54.46771	54.46771	54.47424	54.52256	54.52256	56.73294	56.73294	56.86222	56.94228	56.94228	56.94228	56.94228	56.94228	56.94228	56.94228	56.94228	56.94228	56.94228	2018	56.94228	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	PERCENT	UB	Percentage	Upper bound	0	0	0	0	0	0	0	0	6.97531	6.97531	6.97531	6.97531	6.97531	6.9761	6.9761	6.9761	6.9761	6.9761	6.9761	6.9761	2018	6.9761	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	2	PERCENT	MP	Percentage	P	0	0	0	0	0	0	0	0	6.97531	6.97531	6.97531	6.97531	6.97531	6.9761	6.9761	6.9761	6.9761	6.9761	6.9761	6.9761	2018	6.9761	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	3	PERCENT	LB	Percentage	Lower bound	0	0	0	0	0	0	0	0	6.97531	6.97531	6.97531	6.97531	6.97531	6.9761	6.9761	6.9761	6.9761	6.9761	6.9761	6.9761	2018	6.9761	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	72	23.81380223	-22.18810073	BWA	Botswana	1	PERCENT	UB	Percentage	Upper bound	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	72	23.81380223	-22.18810073	BWA	Botswana	2	PERCENT	MP	Percentage	P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	72	23.81380223	-22.18810073	BWA	Botswana	3	PERCENT	LB	Percentage	Lower bound	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	74	3.410732868	-54.43295905	BVT	Bouvet Island	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	74	3.410732868	-54.43295905	BVT	Bouvet Island	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	76	-53.08432878	-10.77668561	BRA	Brazil	1	PERCENT	UB	Percentage	Upper bound	50.46384	50.57706	50.78181	50.85156	52.38046	52.38047	53.21552	53.49431	53.86064	54.17438	55.88076	55.93535	55.93787	56.04049	56.09157	56.09157	56.09157	56.09157	56.09157	56.09157	2018	56.09157	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	76	-53.08432878	-10.77668561	BRA	Brazil	2	PERCENT	MP	Percentage	P	50.46384	50.57706	50.78181	50.85156	52.38046	52.38047	53.21552	53.49431	53.86064	54.17438	55.88076	55.93535	55.93787	56.04049	56.09157	56.09157	56.09157	56.09157	56.09157	56.09157	2018	56.09157	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	76	-53.08432878	-10.77668561	BRA	Brazil	3	PERCENT	LB	Percentage	Lower bound	50.46384	50.57706	50.78181	50.85156	52.38046	52.38047	53.21552	53.49431	53.86064	54.17438	55.88076	55.93535	55.93787	56.04049	56.09157	56.09157	56.09157	56.09157	56.09157	56.09157	2018	56.09157	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	84	-88.70199554	17.19965901	BLZ	Belize	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	84	-88.70199554	17.19965901	BLZ	Belize	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	84	-88.70199554	17.19965901	BLZ	Belize	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	PERCENT	UB	Percentage	Upper bound	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	2018	0.26628	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	90	160.1584117	-9.622391719	SLB	Solomon Islands	2	PERCENT	MP	Percentage	P	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	0.26628	2018	0.26628	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	90	160.1584117	-9.622391719	SLB	Solomon Islands	3	PERCENT	LB	Percentage	Lower bound	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12648	0.12648	0.12648	0.12648	0.101184	2018	0.12648	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	2	PERCENT	MP	Percentage	P																								
