series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of skill	Units description	Type of skill description	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	428	26.42461876	56.64196636	LVA	Latvia	2	Ratio	PCPR	Ratio	writing a computer program using a specialized programming language			0.24324	0.24324	2016	0.24324	Eurostat	C
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	428	26.42461876	56.64196636	LVA	Latvia	3	Ratio	ARSP	Ratio	using basic arithmetic formula in a spreadsheet			1.05764	1.05764	2016	1.05764	Eurostat	C
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	428	26.42461876	56.64196636	LVA	Latvia	4	Ratio	TRAF	Ratio	transferring files between a computer and other devices			0.93271	0.93271	2016	0.93271	Eurostat	C
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	428	26.42461876	56.64196636	LVA	Latvia	5	Ratio	EPRS	Ratio	creating electronic presentations with presentation software			1.27273	1.27273	2016	1.27273	Eurostat	C
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	428	26.42461876	56.64196636	LVA	Latvia	6	Ratio	COPA	Ratio	using copy and paste tools to duplicate or move information within a document			1.04435	1.04435	2016	1.04435	Eurostat	C
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	428	26.42461876	56.64196636	LVA	Latvia	7	Ratio	SOFT	Ratio	finding, downloading, installing and configuring software			0.77461	0.77461	2016	0.77461	Eurostat	C
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	428	26.42461876	56.64196636	LVA	Latvia	8	Ratio	EMAIL	Ratio	sending e-mails with attached files								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	428	26.42461876	56.64196636	LVA	Latvia	9	Ratio	INST	Ratio	connecting and installing new devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	430	-9.311879038	6.448381009	LBR	Liberia	1	Ratio	CMFL	Ratio	Copying or moving a file or folder								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	430	-9.311879038	6.448381009	LBR	Liberia	2	Ratio	PCPR	Ratio	writing a computer program using a specialized programming language								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	430	-9.311879038	6.448381009	LBR	Liberia	3	Ratio	ARSP	Ratio	using basic arithmetic formula in a spreadsheet								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	430	-9.311879038	6.448381009	LBR	Liberia	4	Ratio	TRAF	Ratio	transferring files between a computer and other devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	430	-9.311879038	6.448381009	LBR	Liberia	5	Ratio	EPRS	Ratio	creating electronic presentations with presentation software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	430	-9.311879038	6.448381009	LBR	Liberia	6	Ratio	COPA	Ratio	using copy and paste tools to duplicate or move information within a document								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	430	-9.311879038	6.448381009	LBR	Liberia	7	Ratio	SOFT	Ratio	finding, downloading, installing and configuring software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	430	-9.311879038	6.448381009	LBR	Liberia	8	Ratio	EMAIL	Ratio	sending e-mails with attached files								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	430	-9.311879038	6.448381009	LBR	Liberia	9	Ratio	INST	Ratio	connecting and installing new devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	434	18.0295985	27.04042819	LBY	Libya	1	Ratio	CMFL	Ratio	Copying or moving a file or folder								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	434	18.0295985	27.04042819	LBY	Libya	2	Ratio	PCPR	Ratio	writing a computer program using a specialized programming language								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	434	18.0295985	27.04042819	LBY	Libya	3	Ratio	ARSP	Ratio	using basic arithmetic formula in a spreadsheet								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	434	18.0295985	27.04042819	LBY	Libya	4	Ratio	TRAF	Ratio	transferring files between a computer and other devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	434	18.0295985	27.04042819	LBY	Libya	5	Ratio	EPRS	Ratio	creating electronic presentations with presentation software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	434	18.0295985	27.04042819	LBY	Libya	6	Ratio	COPA	Ratio	using copy and paste tools to duplicate or move information within a document								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	434	18.0295985	27.04042819	LBY	Libya	7	Ratio	SOFT	Ratio	finding, downloading, installing and configuring software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	434	18.0295985	27.04042819	LBY	Libya	8	Ratio	EMAIL	Ratio	sending e-mails with attached files								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	434	18.0295985	27.04042819	LBY	Libya	9	Ratio	INST	Ratio	connecting and installing new devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	Ratio	CMFL	Ratio	Copying or moving a file or folder								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	438	9.552985019	47.14167005	LIE	Liechtenstein	2	Ratio	PCPR	Ratio	writing a computer program using a specialized programming language								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	438	9.552985019	47.14167005	LIE	Liechtenstein	3	Ratio	ARSP	Ratio	using basic arithmetic formula in a spreadsheet								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	438	9.552985019	47.14167005	LIE	Liechtenstein	4	Ratio	TRAF	Ratio	transferring files between a computer and other devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	438	9.552985019	47.14167005	LIE	Liechtenstein	5	Ratio	EPRS	Ratio	creating electronic presentations with presentation software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	438	9.552985019	47.14167005	LIE	Liechtenstein	6	Ratio	COPA	Ratio	using copy and paste tools to duplicate or move information within a document								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	438	9.552985019	47.14167005	LIE	Liechtenstein	7	Ratio	SOFT	Ratio	finding, downloading, installing and configuring software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	438	9.552985019	47.14167005	LIE	Liechtenstein	8	Ratio	EMAIL	Ratio	sending e-mails with attached files								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	438	9.552985019	47.14167005	LIE	Liechtenstein	9	Ratio	INST	Ratio	connecting and installing new devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	440	23.90517807	55.33680309	LTU	Lithuania	1	Ratio	CMFL	Ratio	Copying or moving a file or folder			0.99645	0.99645	2016	0.99645	Eurostat	C
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	440	23.90517807	55.33680309	LTU	Lithuania	2	Ratio	PCPR	Ratio	writing a computer program using a specialized programming language			0.30159	0.30159	2016	0.30159	Eurostat	C
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	440	23.90517807	55.33680309	LTU	Lithuania	3	Ratio	ARSP	Ratio	using basic arithmetic formula in a spreadsheet			0.97954	0.97954	2016	0.97954	Eurostat	C
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	440	23.90517807	55.33680309	LTU	Lithuania	4	Ratio	TRAF	Ratio	transferring files between a computer and other devices			0.93428	0.93428	2016	0.93428	Eurostat	C
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	440	23.90517807	55.33680309	LTU	Lithuania	5	Ratio	EPRS	Ratio	creating electronic presentations with presentation software			0.98282	0.98282	2016	0.98282	Eurostat	C
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	440	23.90517807	55.33680309	LTU	Lithuania	6	Ratio	COPA	Ratio	using copy and paste tools to duplicate or move information within a document			1.01119	1.01119	2016	1.01119	Eurostat	C
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	440	23.90517807	55.33680309	LTU	Lithuania	7	Ratio	SOFT	Ratio	finding, downloading, installing and configuring software			0.71318	0.71318	2016	0.71318	Eurostat	C
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	440	23.90517807	55.33680309	LTU	Lithuania	8	Ratio	EMAIL	Ratio	sending e-mails with attached files								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	440	23.90517807	55.33680309	LTU	Lithuania	9	Ratio	INST	Ratio	connecting and installing new devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	442	6.092656563	49.77679538	LUX	Luxembourg	1	Ratio	CMFL	Ratio	Copying or moving a file or folder			0.859	0.859	2016	0.859	Eurostat	C
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	442	6.092656563	49.77679538	LUX	Luxembourg	2	Ratio	PCPR	Ratio	writing a computer program using a specialized programming language			0.26163	0.26163	2016	0.26163	Eurostat	C
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	442	6.092656563	49.77679538	LUX	Luxembourg	3	Ratio	ARSP	Ratio	using basic arithmetic formula in a spreadsheet			0.76554	0.76554	2016	0.76554	Eurostat	C
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	442	6.092656563	49.77679538	LUX	Luxembourg	4	Ratio	TRAF	Ratio	transferring files between a computer and other devices			0.86575	0.86575	2016	0.86575	Eurostat	C
