"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","TypeOfProduct_Code","TypeOfProduct_Desc","Value_2000.0","Value_2001.0","Value_2002.0","Value_2003.0","Value_2004.0","Value_2005.0","Value_2006.0","Value_2007.0","Value_2008.0","Value_2009.0","Value_2010.0","Value_2011.0","Value_2012.0","Value_2013.0","Value_2014.0","Value_2015.0","Value_2016.0","Value_2017.0","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"39","Southern Europe","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","GBO","Grazed biomass and fodder crops","0.01332","0.01316","0.01278","0.01241","0.01073","0.01216","0.01124","0.01042","0.01119","0.01259","0.01262","0.01144","0.01162","0.01166","0.01162","0.01136","0.01113","0.01086",2017.0,"0.01086","Estimated data","Environment Live / Global Material Flows Database","NA"
"39","Southern Europe","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","GAS","Natural gas","0.01853","0.01752","0.02043","0.02061","0.02131","0.02256","0.02263","0.02153","0.0227","0.02122","0.02243","0.02157","0.02139","0.01995","0.018","0.01865","0.01827","0.01781",2017.0,"0.01781","Estimated data","Environment Live / Global Material Flows Database","NA"
"39","Southern Europe","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","FOF","Fossil fuels","0.11439","0.11019","0.16059","0.14626","0.13525","0.12309","0.11842","0.11383","0.11222","0.10834","0.10511","0.10567","0.10568","0.09812","0.09262","0.09473","0.091","0.08705",2017.0,"0.08705","Estimated data","Environment Live / Global Material Flows Database","NA"
"39","Southern Europe","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","FEO","Ferrous ores","0.01419","0.01381","0.01475","0.01582","0.01504","0.01443","0.01584","0.01527","0.0135","0.00722","0.00903","0.00892","0.00575","0.00762","0.00718","0.0064","0.00566","0.00504",2017.0,"0.00504","Estimated data","Environment Live / Global Material Flows Database","NA"
"39","Southern Europe","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","CRO","Crops","0.05418","0.05323","0.05061","0.06795","0.05912","0.05989","0.05259","0.04858","0.04824","0.05103","0.04905","0.0479","0.05043","0.04517","0.05078","0.04885","0.04762","0.04582",2017.0,"0.04582","Estimated data","Environment Live / Global Material Flows Database","NA"
"39","Southern Europe","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","CPR","Crop residues","0.01855","0.01791","0.03073","0.02658","0.02486","0.01822","0.01856","0.01785","0.01948","0.01903","0.01911","0.02027","0.01701","0.02233","0.01997","0.01963","0.01934","0.01896",2017.0,"0.01896","Estimated data","Environment Live / Global Material Flows Database","NA"
"39","Southern Europe","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","COL","Coal","0.04075","0.03938","0.0811","0.06903","0.05967","0.04862","0.04582","0.04441","0.04284","0.04211","0.03889","0.04222","0.04503","0.04048","0.03716","0.038","0.0366","0.03515",2017.0,"0.03515","Estimated data","Environment Live / Global Material Flows Database","NA"
"39","Southern Europe","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","BIM","Biomass","0.1013","0.09584","0.12909","0.11575","0.11167","0.0982","0.09382","0.09031","0.09174","0.09207","0.09249","0.09315","0.08485","0.09741","0.09421","0.09224","0.09018","0.08779",2017.0,"0.08779","Estimated data","Environment Live / Global Material Flows Database","NA"
"53","Australia and New Zealand","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","FEO","Ferrous ores","0.01131","0.01662","0.01493","0.01525","0.01421","0.01194","0.01444","0.01575","0.01405","0.00759","0.01032","0.01406","0.0032","0.00664","","","","",2013.0,"0.00664","Estimated data","Environment Live / Global Material Flows Database","NA"
"53","Australia and New Zealand","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","FOF","Fossil fuels","0.17259","0.1807","0.17497","0.1679","0.16175","0.16331","0.16373","0.1635","0.15829","0.1603","0.15565","0.14236","0.14069","0.13176","0.12382","0.12198","0.11976","0.11664",2017.0,"0.11664","Estimated data","Environment Live / Global Material Flows Database","NA"
"53","Australia and New Zealand","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","GAS","Natural gas","0.0189","0.01917","0.01921","0.01696","0.0162","0.01449","0.01667","0.01838","0.01925","0.01938","0.01853","0.01846","0.01743","0.01797","0.01848","0.01793","0.01799","0.0179",2017.0,"0.0179","Estimated data","Environment Live / Global Material Flows Database","NA"
"53","Australia and New Zealand","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","GBO","Grazed biomass and fodder crops","0.09215","0.09293","0.08863","0.08219","0.0775","0.07592","0.07451","0.07672","0.07326","0.07149","0.06627","0.06407","0.06512","0.0643","0.06211","0.0603","0.05905","0.05736",2017.0,"0.05736","Estimated data","Environment Live / Global Material Flows Database","NA"
"53","Australia and New Zealand","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","MEO","Metal ores","0.31539","0.30809","0.28866","0.28262","0.26075","0.26021","0.242","0.23439","0.21753","0.20777","0.22464","0.22583","0.20746","0.21719","0.20501","0.19906","0.19494","0.18934",2017.0,"0.18934","Estimated data","Environment Live / Global Material Flows Database","NA"
"53","Australia and New Zealand","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NFO","Non-ferrous ores","0.01131","0.01662","0.01493","0.01525","0.01421","0.01194","0.01444","0.01575","0.01405","0.00759","0.01032","0.01406","0.0032","0.00664","","","","",2013.0,"0.00664","Estimated data","Environment Live / Global Material Flows Database","NA"
"53","Australia and New Zealand","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NMA","Non-metallic minerals - industrial or agricultural dominant","0.02425","0.02492","0.02589","0.02491","0.02371","0.02656","0.02197","0.01986","0.02626","0.02402","0.02494","0.02504","0.02439","0.0267","0.02644","0.02632","0.02618","0.02553",2017.0,"0.02553","Estimated data","Environment Live / Global Material Flows Database","NA"
