series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of speed	Units description	Type of speed description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	52	-59.5346489	13.13648273	BRB	Barbados	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps												21.2190032788747	20.6471271551191	20.3784376273521	0.046492767403327		0.03684	10.2772243874686	2016	0.03684	Division of Energy & Telecommunications                	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	56	4.660976456	50.64104975	BEL	Belgium	1	PER_100_POP	ANYS	Per 100 population	any speed	1.40445717825012	4.46579019539792	7.88684055441118	11.9685471855289	15.5152530266085	19.133695213588	23.1549611526776	25.5629253933627	27.686053061423	29.0290368435603	30.8294873510322	32.1965792987355	33.3813497985325	34.4808525859302	35.9929094560327	36.849660626798	37.59611	35.6601764934587	2016	37.59611	Belgian Institute for Postal Services and Telecommunications 	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	56	4.660976456	50.64104975	BEL	Belgium	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over								6.94735878003285	10.3141942332806	11.4982074471106	17.689580970723	22.7774127453339	26.2539336235358	28.8836591659075	31.4075923197439	33.2567764879606	34.49744	30.8598803194296	2016	34.49744	Belgian Institute for Postal Services and Telecommunications 	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	56	4.660976456	50.64104975	BEL	Belgium	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps								13.5840805509766	13.9078671277389	14.5692482932704	12.4973129306166	8.88498861413737	6.65086511463057	5.24131890599791	4.34656087979455	3.41453962480678	2.98866	4.52838890504596	2016	2.98866	Belgian Institute for Postal Services and Telecommunications 	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	56	4.660976456	50.64104975	BEL	Belgium	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps								2.67847393224498	2.12414454041245	1.949966862881	0.642246141404924	0.39862330275056	0.360702145867644	0.270098291895989	0.238756256494281	0.178344514030648	0.11002	0.231584241657712	2016	0.11002	Belgian Institute for Postal Services and Telecommunications 	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	60	-64.78155012	32.27881922	BMU	Bermuda	1	PER_100_POP	ANYS	Per 100 population	any speed						28.8242356206246	36.7486827175653		52.5074613017459	61.7169659939517	61.7388492863851			61.3703493977747	53.0560180871053	45.7470493153192		53.3911389333997	2015	45.7470493153192	ITU estimate.	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	60	-64.78155012	32.27881922	BMU	Bermuda	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	60	-64.78155012	32.27881922	BMU	Bermuda	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	60	-64.78155012	32.27881922	BMU	Bermuda	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	64	90.45098484	27.39598568	BTN	Bhutan	1	PER_100_POP	ANYS	Per 100 population	any speed									0.297619477605579	0.479460415418811	1.21000531425965	1.81415874608769	2.26011091609577	2.71650394523753	3.26287437038895	3.58987766288326	2.0669	2.7792533789211	2016	2.0669	Ministry of Information & Communications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	64	90.45098484	27.39598568	BTN	Bhutan	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																0.00077273681485612	0.001	0.00088636840742806	2016	0.001	Ministry of Information & Communications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	64	90.45098484	27.39598568	BTN	Bhutan	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																0.0100455785931296	0.01178	0.0109127892965648	2016	0.01178	Ministry of Information & Communications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	64	90.45098484	27.39598568	BTN	Bhutan	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps										0.479460415418811	1.21000531425965	1.81415874608769	2.26011091609577	2.71650394523753	3.26287437038895	3.57777145278385	2.0412	2.77169213690122	2016	2.0412	Ministry of Information & Communications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	PER_100_POP	ANYS	Per 100 population	any speed			0.0376554133897222	0.0636590395226149	0.0949430809535886	0.138678819405286	0.184808973463852	0.351130620549507	0.80652033363914	0.961974325870479	0.944686120878432	0.712309475230872	1.11189816206401	1.44405502661369	1.59281297798309	1.64135007395332	2.64137	1.68629724812282	2016	2.64137	Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over															0.144694747182435	0.173676464158718	0.3589	0.225757070447051	2016	0.3589	Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps													0.0376418894875663	0.0488042581902691	0.0719325377334696	0.0863348088923946	0.72199	0.19334069886074	2016	0.72199	Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps													1.01606425511502	1.27959367268911	1.37618569306719	1.38132973021415	1.56048	1.32273067021709	2016	1.56048	Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	PER_100_POP	ANYS	Per 100 population	any speed	0.000704158499297406	0.0017528696151137	0.0054649309225034	0.0385032107827472	0.170760818303748	0.353159985442654	1.03221624310963	2.18915310578714	4.88086478792479	7.58056555093804	10.1640461901403	11.2063275755459	12.2432781521557	13.4777389224734	14.1814645992178	16.6240715200524	18.83715	15.0727406387799	2016	18.83715	Communications Regulatory Agency B & H	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over											0.13000760024431	0.190085645330087	0.210072416818731	1.87827719219169	2.45689517683004	3.211417488986	5.56142	2.66361645496529	2016	5.56142	Communications Regulatory Agency B & H	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps											3.0892405970053	5.87825142043309	7.78102597970326	7.69026876142341	10.4901867993326	12.5719300340028	12.37039	10.1807603148924	2016	12.37039	Communications Regulatory Agency B & H	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps											6.94479799289066	3.42589134227345	2.61883671942734	2.19021352949764	1.23438262305523	0.840750177239793	0.90534	1.557904609844	2016	0.90534	Communications Regulatory Agency B & H	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	72	23.81380223	-22.18810073	BWA	Botswana	1	PER_100_POP	ANYS	Per 100 population	any speed						0.0852967126113855	0.0949395129813961	0.184838347378089	0.460253015045102	0.51236989007104	0.608223766224336	0.962651148814039	1.10963067203617	1.06820691647898	1.63299383347387	1.79174953923662	2.62445	1.64540619224513	2016	2.62445	Botswana Communications Regulatory Authority (BOCRA)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	72	23.81380223	-22.18810073	BWA	Botswana	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																	0.00587	0.00587	2016	0.00587	Botswana Communications Regulatory Authority (BOCRA)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	72	23.81380223	-22.18810073	BWA	Botswana	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps															0.0797120750794546	0.127603495479899	0.28135	0.162888523519785	2016	0.28135	Botswana Communications Regulatory Authority (BOCRA)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	72	23.81380223	-22.18810073	BWA	Botswana	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps															0.712405210079334	0.612292534903738	0.70387	0.676189248327691	2016	0.70387	Botswana Communications Regulatory Authority (BOCRA)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	PER_100_POP	ANYS	Per 100 population	any speed																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	74	3.410732868	-54.43295905	BVT	Bouvet Island	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	74	3.410732868	-54.43295905	BVT	Bouvet Island	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	74	3.410732868	-54.43295905	BVT	Bouvet Island	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	76	-53.08432878	-10.77668561	BRA	Brazil	1	PER_100_POP	ANYS	Per 100 population	any speed	0.0573049817776462	0.187039248095442	0.407483497420044	0.531629332389767	1.71591823485213	1.73727208195545	2.53383174674966	4.00503848019139	5.22352065425802	6.06229733093111	7.22344084621746	9.05529177947496	9.62449871705121	10.6610250425574	11.675736524511	12.248155614034	12.88331	11.4185451796307	2016	12.88331	Agência Nacional de Telecomunicaçoes	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	76	-53.08432878	-10.77668561	BRA	Brazil	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over												1.90284431420957	2.03737949666655	2.26101441179506	5.88712614090513	6.52381960844892	4.53174	4.24821593156313	2016	4.53174	Agência Nacional de Telecomunicaçoes	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	76	-53.08432878	-10.77668561	BRA	Brazil	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps												2.17705338449157	2.33097593685294	2.58683779365765	3.4549463958161	2.91091388318636	4.61127	3.17898880190261	2016	4.61127	Agência Nacional de Telecomunicaçoes	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	76	-53.08432878	-10.77668561	BRA	Brazil	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps												4.40095925189255	4.71211647506135	5.22934734231566	2.33366398778976	2.81342163137755	3.7403	3.76576988730886	2016	3.7403	Agência Nacional de Telecomunicaçoes	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	84	-88.70199554	17.19965901	BLZ	Belize	1	PER_100_POP	ANYS	Per 100 population	any speed				0.363853127201505	1.06663145185632	1.8468667255075	2.59691381257057	2.61359348139038	2.74132668356362	2.77061684428735	2.8888996905329	3.06627039332237	3.0775165092884	2.98282615245556	2.91383867340872	4.99974108021335	5.9953	3.99384448307321	2016	5.9953	ITU estimate.	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	84	-88.70199554	17.19965901	BLZ	Belize	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	84	-88.70199554	17.19965901	BLZ	Belize	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps											0.0486073980459826	0.145756924244341	0.397765845831019	0.752335040674902		1.15478224845943		0.768294378321783	2015	1.15478224845943	Belize Telemedia Limited	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	84	-88.70199554	17.19965901	BLZ	Belize	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps										0.270749727589231	1.00455289295031	2.87751359554825	2.67975066345738	3.06447725218439		3.64271370951501		3.12898054171893	2015	3.64271370951501	Belize Telemedia Limited	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	PER_100_POP	ANYS	Per 100 population	any speed																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	PER_100_POP	ANYS	Per 100 population	any speed					0.0436846232310458	0.0958862661035657	0.135206814423447	0.203190910051448	0.297890340607815	0.38837666322306	0.479060570199849	0.451675381089486	0.387919897816222	0.335690651442989	0.23303919771674	0.242950167840926	0.27343	0.294605982963375	2016	0.27343	Telecommunications Commission of the Solomon Islands	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	90	160.1584117	-9.622391719	SLB	Solomon Islands	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																	0	0	2016	0	Telecommunications Commission of the Solomon Islands	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	90	160.1584117	-9.622391719	SLB	Solomon Islands	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	90	160.1584117	-9.622391719	SLB	Solomon Islands	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																0.242950167840926	0.21221	0.227580083920463	2016	0.21221	Telecommunications Commission of the Solomon Islands	
