series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Level/Status	Units description	Level/Status description	2017	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation	49	2017	49	UN Environment	C
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	PERCENT	LOWIMP	Percentage	Low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation	61	2017	61	UN Environment	C
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	72	23.81380223	-22.18810073	BWA	Botswana	1	PERCENT	LOWIMP	Percentage	Low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	72	23.81380223	-22.18810073	BWA	Botswana	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation	41	2017	41	UN Environment	C
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	72	23.81380223	-22.18810073	BWA	Botswana	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	72	23.81380223	-22.18810073	BWA	Botswana	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	72	23.81380223	-22.18810073	BWA	Botswana	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	72	23.81380223	-22.18810073	BWA	Botswana	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	72	23.81380223	-22.18810073	BWA	Botswana	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	PERCENT	LOWIMP	Percentage	Low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	74	3.410732868	-54.43295905	BVT	Bouvet Island	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	74	3.410732868	-54.43295905	BVT	Bouvet Island	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	74	3.410732868	-54.43295905	BVT	Bouvet Island	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	74	3.410732868	-54.43295905	BVT	Bouvet Island	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	74	3.410732868	-54.43295905	BVT	Bouvet Island	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	74	3.410732868	-54.43295905	BVT	Bouvet Island	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	76	-53.08432878	-10.77668561	BRA	Brazil	1	PERCENT	LOWIMP	Percentage	Low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	76	-53.08432878	-10.77668561	BRA	Brazil	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	76	-53.08432878	-10.77668561	BRA	Brazil	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	76	-53.08432878	-10.77668561	BRA	Brazil	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	76	-53.08432878	-10.77668561	BRA	Brazil	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation	51	2017	51	UN Environment	C
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	76	-53.08432878	-10.77668561	BRA	Brazil	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	76	-53.08432878	-10.77668561	BRA	Brazil	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	84	-88.70199554	17.19965901	BLZ	Belize	1	PERCENT	LOWIMP	Percentage	Low level of implementation	20	2017	20	UN Environment	C
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	84	-88.70199554	17.19965901	BLZ	Belize	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	84	-88.70199554	17.19965901	BLZ	Belize	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	84	-88.70199554	17.19965901	BLZ	Belize	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	84	-88.70199554	17.19965901	BLZ	Belize	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	84	-88.70199554	17.19965901	BLZ	Belize	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	84	-88.70199554	17.19965901	BLZ	Belize	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	PERCENT	LOWIMP	Percentage	Low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	PERCENT	LOWIMP	Percentage	Low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	90	160.1584117	-9.622391719	SLB	Solomon Islands	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	90	160.1584117	-9.622391719	SLB	Solomon Islands	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	90	160.1584117	-9.622391719	SLB	Solomon Islands	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	90	160.1584117	-9.622391719	SLB	Solomon Islands	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	90	160.1584117	-9.622391719	SLB	Solomon Islands	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	90	160.1584117	-9.622391719	SLB	Solomon Islands	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	PERCENT	LOWIMP	Percentage	Low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	PERCENT	LOWIMP	Percentage	Low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	100	25.23763153	42.75731323	BGR	Bulgaria	1	PERCENT	LOWIMP	Percentage	Low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	100	25.23763153	42.75731323	BGR	Bulgaria	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	100	25.23763153	42.75731323	BGR	Bulgaria	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	100	25.23763153	42.75731323	BGR	Bulgaria	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	100	25.23763153	42.75731323	BGR	Bulgaria	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	100	25.23763153	42.75731323	BGR	Bulgaria	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	100	25.23763153	42.75731323	BGR	Bulgaria	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	104	96.51752295	21.19332882	MMR	Myanmar	1	PERCENT	LOWIMP	Percentage	Low level of implementation	27	2017	27	UN Environment	C
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	104	96.51752295	21.19332882	MMR	Myanmar	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	104	96.51752295	21.19332882	MMR	Myanmar	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	104	96.51752295	21.19332882	MMR	Myanmar	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
