series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Name of international institution	Units description	Name of international institution description	2000	2005	2010	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	32	-65.14563274	-35.19446255	ARG	Argentina	5	PERCENT	ADB	Percentage	asian development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	32	-65.14563274	-35.19446255	ARG	Argentina	6	PERCENT	ECOSOC	Percentage	UN economic and social council			1.85185185185185		1.85185185185185	1.85185185185185	1.85185185185185	1.85185185185185	2017	1.85185185185185	Report of the Economic and Social Council on its 2017 Session (A/72/3)	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	32	-65.14563274	-35.19446255	ARG	Argentina	7	PERCENT	WTO	Percentage	world trade organisation	0.714285714285714	0.671140939597316	0.65359477124183		0.625	0.617284	0.60976	0.617348	2017	0.60976	WTO Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	32	-65.14563274	-35.19446255	ARG	Argentina	8	PERCENT	AFDB	Percentage	african development bank	1.2987012987013	1.2987012987013	1.2987012987013	1.26582278481013	1.25	1.25		1.25527426160338	2016	1.25	African Development Bank Group Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	32	-65.14563274	-35.19446255	ARG	Argentina	9	PERCENT	UNSC	Percentage	UN security coUNcil	6.66666666666667	6.66666666666667							2005	6.66666666666667	Report of the Security Council (A/60/2)	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	32	-65.14563274	-35.19446255	ARG	Argentina	10	PERCENT	IABD	Percentage	inter-american development bank	2.17391304347826	2.12765957446809	2.08333333333333		2.08333333333333	2.08333333333333		2.08333333333333	2016	2.08333333333333	Inter-American Development Bank Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	32	-65.14563274	-35.19446255	ARG	Argentina	11	PERCENT	FSB	Percentage	financial stability board			4.16666666666667		4.16666666666667	4.16666666666667	4.16666666666667	4.16666666666667	2017	4.16666666666667	Financial Stability Board 4th Annual Report	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	36	134.3499412	-25.57717202	AUS	Australia	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development	0.54945054945055	0.543478260869565	0.53475935828877		0.5319149	0.5319149	0.5291	0.5309766	2017	0.5291	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	36	134.3499412	-25.57717202	AUS	Australia	2	PERCENT	IMF	Percentage	international monetary fund	0.561797752808989	0.552486187845304	0.54945054945055		0.531914893617021	0.531914893617021	0.5291	0.530976595744681	2017	0.5291	IMF Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	36	134.3499412	-25.57717202	AUS	Australia	3	PERCENT	UNGA	Percentage	UN general assembly	0.529100529100529	0.523560209424084	0.520833333333333		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	36	134.3499412	-25.57717202	AUS	Australia	4	PERCENT	IFC	Percentage	international finance corporation	0.574712643678161	0.561797752808989	0.54945054945055		0.543478260869565	0.543478260869565	0.543478260869565	0.543478260869565	2017	0.543478260869565	IFC 2017 Annual Report Volume 2	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	36	134.3499412	-25.57717202	AUS	Australia	5	PERCENT	ADB	Percentage	asian development bank	1.69491525423729	1.5625	1.49253731343284		1.49253731343284	1.493		1.49276865671642	2016	1.493	Asian Development Bank Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	36	134.3499412	-25.57717202	AUS	Australia	6	PERCENT	ECOSOC	Percentage	UN economic and social council		1.85185185185185	1.85185185185185		1.85185185185185	1.85185185185185	1.85185185185185	1.85185185185185	2017	1.85185185185185	Report of the Economic and Social Council on its 2017 Session (A/72/3)	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	36	134.3499412	-25.57717202	AUS	Australia	7	PERCENT	WTO	Percentage	world trade organisation	0.714285714285714	0.671140939597316	0.65359477124183		0.625	0.617284	0.60976	0.617348	2017	0.60976	WTO Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	36	134.3499412	-25.57717202	AUS	Australia	8	PERCENT	AFDB	Percentage	african development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	36	134.3499412	-25.57717202	AUS	Australia	9	PERCENT	UNSC	Percentage	UN security coUNcil												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	36	134.3499412	-25.57717202	AUS	Australia	10	PERCENT	IABD	Percentage	inter-american development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	36	134.3499412	-25.57717202	AUS	Australia	11	PERCENT	FSB	Percentage	financial stability board			4.16666666666667		4.16666666666667	4.16666666666667	4.16666666666667	4.16666666666667	2017	4.16666666666667	Financial Stability Board 4th Annual Report	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	40	14.14172472	47.58704857	AUT	Austria	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development	0.54945054945055	0.543478260869565	0.53475935828877		0.5319149	0.5319149	0.5291	0.5309766	2017	0.5291	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	40	14.14172472	47.58704857	AUT	Austria	2	PERCENT	IMF	Percentage	international monetary fund	0.561797752808989	0.552486187845304	0.54945054945055		0.531914893617021	0.531914893617021	0.5291	0.530976595744681	2017	0.5291	IMF Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	40	14.14172472	47.58704857	AUT	Austria	3	PERCENT	UNGA	Percentage	UN general assembly	0.529100529100529	0.523560209424084	0.520833333333333		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	40	14.14172472	47.58704857	AUT	Austria	4	PERCENT	IFC	Percentage	international finance corporation	0.574712643678161	0.561797752808989	0.54945054945055		0.543478260869565	0.543478260869565	0.543478260869565	0.543478260869565	2017	0.543478260869565	IFC 2017 Annual Report Volume 2	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	40	14.14172472	47.58704857	AUT	Austria	5	PERCENT	ADB	Percentage	asian development bank	1.69491525423729	1.5625	1.49253731343284		1.49253731343284	1.493		1.49276865671642	2016	1.493	Asian Development Bank Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	40	14.14172472	47.58704857	AUT	Austria	6	PERCENT	ECOSOC	Percentage	UN economic and social council	1.85185185185185				1.85185185185185			1.85185185185185	2015	1.85185185185185	Report of the Economic and Social Council for 2015 (A/70/3)	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	40	14.14172472	47.58704857	AUT	Austria	7	PERCENT	WTO	Percentage	world trade organisation	0.714285714285714	0.671140939597316	0.65359477124183		0.625	0.617284	0.60976	0.617348	2017	0.60976	WTO Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	40	14.14172472	47.58704857	AUT	Austria	8	PERCENT	AFDB	Percentage	african development bank	1.2987012987013	1.2987012987013	1.2987012987013	1.26582278481013	1.25	1.25		1.25527426160338	2016	1.25	African Development Bank Group Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	40	14.14172472	47.58704857	AUT	Austria	9	PERCENT	UNSC	Percentage	UN security coUNcil			6.66666666666667						2010	6.66666666666667	Report of the Security Council (A/65/2)	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	40	14.14172472	47.58704857	AUT	Austria	10	PERCENT	IABD	Percentage	inter-american development bank	2.17391304347826	2.12765957446809	2.08333333333333		2.08333333333333	2.08333333333333		2.08333333333333	2016	2.08333333333333	Inter-American Development Bank Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	40	14.14172472	47.58704857	AUT	Austria	11	PERCENT	FSB	Percentage	financial stability board												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	44	-78.05111663	24.69546597	BHS	Bahamas	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development	0.54945054945055	0.543478260869565	0.53475935828877		0.5319149	0.5319149	0.5291	0.5309766	2017	0.5291	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	44	-78.05111663	24.69546597	BHS	Bahamas	2	PERCENT	IMF	Percentage	international monetary fund	0.561797752808989	0.552486187845304	0.54945054945055		0.531914893617021	0.531914893617021	0.5291	0.530976595744681	2017	0.5291	IMF Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	44	-78.05111663	24.69546597	BHS	Bahamas	3	PERCENT	UNGA	Percentage	UN general assembly	0.529100529100529	0.523560209424084	0.520833333333333		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	44	-78.05111663	24.69546597	BHS	Bahamas	4	PERCENT	IFC	Percentage	international finance corporation	0.574712643678161	0.561797752808989	0.54945054945055		0.543478260869565	0.543478260869565	0.543478260869565	0.543478260869565	2017	0.543478260869565	IFC 2017 Annual Report Volume 2	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	44	-78.05111663	24.69546597	BHS	Bahamas	5	PERCENT	ADB	Percentage	asian development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	44	-78.05111663	24.69546597	BHS	Bahamas	6	PERCENT	ECOSOC	Percentage	UN economic and social council			1.85185185185185						2010	1.85185185185185	Report of the Economic and Social Council for 2010 (A/65/3)	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	44	-78.05111663	24.69546597	BHS	Bahamas	7	PERCENT	WTO	Percentage	world trade organisation												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	44	-78.05111663	24.69546597	BHS	Bahamas	8	PERCENT	AFDB	Percentage	african development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	44	-78.05111663	24.69546597	BHS	Bahamas	9	PERCENT	UNSC	Percentage	UN security coUNcil												
